id,uuid,qualifier,category,agent,utterance_id,label,toloka_session,toloka_study,id,uuid,speaker,start,end,text,text_coref,segmentation_id,microfacts,claimspan,visibility,asr_prob_avg,asr_prob_min
2863641,062398da-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458636,Not a Claim,,,2458636,187bbc06-fef2-11ed-810a-00155d18d07f,SPEAKER_01,274.06,277.88,How does sleep dysfunction lead to changes?,,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863642,08ba6fec-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458635,Not a Claim,,,2458635,187ad156-fef2-11ed-810a-00155d18d07f,SPEAKER_01,271.94,273.9,So why is it so important?,So why is sleep so important?,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863643,11619df0-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458634,Cause and Effect,,,2458634,1879e098-fef2-11ed-810a-00155d18d07f,SPEAKER_01,261.44,271.68,"So, next to sort of nutrition, exercise and maybe even before it, some would argue sleep may be the fundamental foundation of health and disease prevention and even weight control.","So, next to sort of nutrition, exercise and maybe even before nutrition, exercise, some would argue sleep may be the fundamental foundation of health and disease prevention and even weight control.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863644,12f57d58-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458634,Public Interest,,,2458634,1879e098-fef2-11ed-810a-00155d18d07f,SPEAKER_01,261.44,271.68,"So, next to sort of nutrition, exercise and maybe even before it, some would argue sleep may be the fundamental foundation of health and disease prevention and even weight control.","So, next to sort of nutrition, exercise and maybe even before nutrition, exercise, some would argue sleep may be the fundamental foundation of health and disease prevention and even weight control.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863645,19adf454-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458633,Factual Descriptions,,,2458633,187948c2-fef2-11ed-810a-00155d18d07f,SPEAKER_01,256.44,260.88,"So, not good even when you're an expert in something, you can't function when you're tired.",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863646,1bf78630-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458633,Public Interest,,,2458633,187948c2-fef2-11ed-810a-00155d18d07f,SPEAKER_01,256.44,260.88,"So, not good even when you're an expert in something, you can't function when you're tired.",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863647,1f410046-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458631,Cause and Effect,,,2458631,18773ef6-fef2-11ed-810a-00155d18d07f,SPEAKER_01,243.42,246.4,"If they had 7 hours sleep, they were like 95% accurate.","If snipers who were, you know, excellent shots had 7 hours sleep, snipers who were, you know, excellent shots were like 95% accurate.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863648,22564822-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458631,Public Interest,,,2458631,18773ef6-fef2-11ed-810a-00155d18d07f,SPEAKER_01,243.42,246.4,"If they had 7 hours sleep, they were like 95% accurate.","If snipers who were, you know, excellent shots had 7 hours sleep, snipers who were, you know, excellent shots were like 95% accurate.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863649,27f8554a-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465482,Broadcast Details,,,2465482,32bf3f02-fef2-11ed-ba1c-00155d18d07f,SPEAKER_00,0.0,3.82,Hello and welcome to this podcast from the BBC World Service.,,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863650,296a72a0-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458630,Cause and Effect,,,2458630,187654f0-fef2-11ed-810a-00155d18d07f,SPEAKER_01,233.88,243.24,"In terms of your performance, you know, I read a study once where they were snipers who were, you know, excellent shots and if they had 8 hours sleep, they were like 100% accurate.","In terms of your performance, you know, Dr. Mark read a study once where they were snipers who were, you know, excellent shots and if snipers who were, you know, excellent shots had 8 hours sleep, snipers who were, you know, excellent shots were like 100% accurate.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863651,2b235c24-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458630,Public Interest,,,2458630,187654f0-fef2-11ed-810a-00155d18d07f,SPEAKER_01,233.88,243.24,"In terms of your performance, you know, I read a study once where they were snipers who were, you know, excellent shots and if they had 8 hours sleep, they were like 100% accurate.","In terms of your performance, you know, Dr. Mark read a study once where they were snipers who were, you know, excellent shots and if snipers who were, you know, excellent shots had 8 hours sleep, snipers who were, you know, excellent shots were like 100% accurate.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863652,3031f52c-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458629,Emotions and Opinions,,,2458629,1875a154-fef2-11ed-810a-00155d18d07f,SPEAKER_01,229.84,233.1,"Basically, having sleep deprivation is basically equivalent to being drunk.",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863653,37499e1e-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465483,Broadcast Details,,,2465483,32c001d0-fef2-11ed-ba1c-00155d18d07f,SPEAKER_00,4.24,8.86,Please let us know what you think and tell other people about us on social media.,Please let the BBC World Service know what you think and tell other people about the BBC World Service on social media.,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863654,3c9fe2f6-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458586,Broadcast Details,,,2458586,18535522-fef2-11ed-810a-00155d18d07f,SPEAKER_00,0.16,3.42,Coming up on this episode of The Doctor's Pharmacy.,,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863655,41234200-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465484,Broadcast Details,,,2465484,32c0ead2-fef2-11ed-ba1c-00155d18d07f,SPEAKER_00,9.44,12.96,Podcasts from the BBC World Service are supported by advertising.,,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863656,4523389c-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458588,Emotions and Opinions,,,2458588,185491ee-fef2-11ed-810a-00155d18d07f,SPEAKER_01,8.3,9.84,"You want to sleep, but you can't.",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863657,4a64d810-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458587,Emotions and Opinions,,,2458587,1853fa90-fef2-11ed-810a-00155d18d07f,SPEAKER_01,3.66,7.86,"If your cortisol is high in the afternoon or high in the evening, you might feel tired and wired.",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863658,51f923ce-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458595,Public Interest,,,2458595,1859ab8e-fef2-11ed-810a-00155d18d07f,SPEAKER_01,40.3,46.04,"I can order, track, and get results from over 35 different lab companies within a few clicks in one lab portal.","a functional medicine doctor looking at hormones, organic acids, nutrient levels, inflammatory factors, gut bacteria, and so many other internal variables can order, track, and get results from over 35 different lab companies within a few clicks in one lab portal.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863659,57f4f7f8-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458598,Factual Descriptions,,,2458598,185bddd2-fef2-11ed-810a-00155d18d07f,SPEAKER_01,59.68,61.92,"And best of all, it's free for practitioners.","And best of all, Rupa Health's free for practitioners.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863660,5829bd4e-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465485,Emotions and Opinions,,,2465485,32c18488-fef2-11ed-ba1c-00155d18d07f,SPEAKER_01,45.28,48.06,How does AI even work?,,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863661,5978a78c-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458598,Public Interest,,,2458598,185bddd2-fef2-11ed-810a-00155d18d07f,SPEAKER_01,59.68,61.92,"And best of all, it's free for practitioners.","And best of all, Rupa Health's free for practitioners.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863662,5e05c6f4-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458607,Personal Experience,,,2458607,18637d30-fef2-11ed-810a-00155d18d07f,SPEAKER_01,103.72,109.56,I love blending the Sun Goddess Matcha powder with some hemp or oat milk into a creamy latte as part of my morning ritual.,Dr. Mark love blending the Sun Goddess Matcha powder with some hemp or oat milk into a creamy latte as part of Dr. Mark's morning ritual.,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863663,5fd38264-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465486,Emotions and Opinions,,,2465486,32c220b4-fef2-11ed-ba1c-00155d18d07f,SPEAKER_01,48.52,50.5,Where does creativity come from?,,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863664,605caaf8-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458608,Personal Experience,,,2458608,18646c72-fef2-11ed-810a-00155d18d07f,SPEAKER_01,110.08,116.08,"But I've also used it in my recipes like matcha poppy bread or various smoothies, and it works great every time.","But Dr. Mark've also used the Sun Goddess Matcha powder in Dr. Mark's recipes like matcha poppy bread or various smoothies, and the Sun Goddess Matcha powder works great every time.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863665,6400ab50-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458609,Factual Descriptions,,,2458609,18656974-fef2-11ed-810a-00155d18d07f,SPEAKER_01,116.2,122.26,"It's also the only matcha that's 100% organic, ceremonial grade, and quadruple toxin screened for purity.","a new drink that fits into my Pegan diet's also the only matcha that's 100% organic, ceremonial grade, and quadruple toxin screened for purity.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863666,64d1b3b2-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458609,Public Interest,,,2458609,18656974-fef2-11ed-810a-00155d18d07f,SPEAKER_01,116.2,122.26,"It's also the only matcha that's 100% organic, ceremonial grade, and quadruple toxin screened for purity.","a new drink that fits into my Pegan diet's also the only matcha that's 100% organic, ceremonial grade, and quadruple toxin screened for purity.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863667,663aa61e-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465487,Emotions and Opinions,,,2465487,32c2b9fc-fef2-11ed-ba1c-00155d18d07f,SPEAKER_01,51.1,52.66,What's the secret to living longer?,,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863668,68f05c28-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458610,Factual Descriptions,,,2458610,18665a64-fef2-11ed-810a-00155d18d07f,SPEAKER_01,122.86,127.48,Matcha makes a great alternative to coffee because it provides sustained clean energy without the jitters.,Matcha makes a great alternative to coffee because Matcha provides sustained clean energy without the jitters.,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863669,6a141aa4-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458610,Public Interest,,,2458610,18665a64-fef2-11ed-810a-00155d18d07f,SPEAKER_01,122.86,127.48,Matcha makes a great alternative to coffee because it provides sustained clean energy without the jitters.,Matcha makes a great alternative to coffee because Matcha provides sustained clean energy without the jitters.,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863670,70a0a702-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458611,Factual Descriptions,,,2458611,18674a50-fef2-11ed-810a-00155d18d07f,SPEAKER_01,128.24,132.86,"L-theanine is a powerful amino acid in matcha that helps you feel calm, focused, and clear",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863671,717414c0-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465488,Broadcast Details,,,2465488,32c36028-fef2-11ed-ba1c-00155d18d07f,SPEAKER_01,53.28,57.74,TED Radio Hour explores the biggest questions with some of the world's greatest thinkers.,,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863672,71755c54-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458611,Public Interest,,,2458611,18674a50-fef2-11ed-810a-00155d18d07f,SPEAKER_01,128.24,132.86,"L-theanine is a powerful amino acid in matcha that helps you feel calm, focused, and clear",,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863673,75e04272-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458612,Factual Descriptions,,,2458612,1867e1ea-fef2-11ed-810a-00155d18d07f,SPEAKER_01,132.86,134.74,so you get a boost without the crash.,"L-theanine is a powerful amino acid in matcha that helps you feel calm, focused, and clear so you get a boost without the crash.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863674,7708e7f8-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458612,Public Interest,,,2458612,1867e1ea-fef2-11ed-810a-00155d18d07f,SPEAKER_01,132.86,134.74,so you get a boost without the crash.,"L-theanine is a powerful amino acid in matcha that helps you feel calm, focused, and clear so you get a boost without the crash.",3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863675,79e833fc-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465489,Broadcast Details,,,2465489,32c40744-fef2-11ed-ba1c-00155d18d07f,SPEAKER_01,57.9,61.48,"They will surprise, challenge and even change you.","some of the world's greatest thinkers will surprise, challenge and even change you.",3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863676,7a429252-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Checkable,000269d890--64c8b82a14c06f40385c1e74,2458613,Factual Descriptions,,,2458613,1868c81c-fef2-11ed-810a-00155d18d07f,SPEAKER_01,135.38,142.2,Peak Sun Goddess Matcha actually contains more theanine chlorophyll because they shade their matcha plants 35% longer than other brands.,Peak Sun Goddess Matcha actually contains more theanine chlorophyll because Peak shade Peak's matcha plants 35% longer than other brands.,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863677,7b2051d2-304d-11ee-af4e-0242ac1c0002,Motivation,Impact,000269d890--64c8b82a14c06f40385c1e74,2458613,Public Interest,,,2458613,1868c81c-fef2-11ed-810a-00155d18d07f,SPEAKER_01,135.38,142.2,Peak Sun Goddess Matcha actually contains more theanine chlorophyll because they shade their matcha plants 35% longer than other brands.,Peak Sun Goddess Matcha actually contains more theanine chlorophyll because Peak shade Peak's matcha plants 35% longer than other brands.,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863678,7db5abfe-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b82a14c06f40385c1e74,2458614,Personal Experience,,,2458614,1869b39e-fef2-11ed-810a-00155d18d07f,SPEAKER_01,142.28,146.96,I really do feel awake and focused and balanced after enjoying my matcha every morning.,Dr. Mark really do feel awake and focused and balanced after enjoying Dr. Mark's matcha every morning.,3362,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2863679,7f213544-304d-11ee-af4e-0242ac1c0002,Checkworthiness,Not Checkable,000269d890--64c8b3b334a9be23010171d4,2465490,Broadcast Details,,,2465490,32c4fd7a-fef2-11ed-ba1c-00155d18d07f,SPEAKER_01,61.94,65.08,Listen to NPR's TED Radio Hour wherever you get your podcasts.,Listen to TED Radio Hour wherever you get your podcasts.,3383,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
